time,open,high,low,close,volume,bid,ask,spread,MACD_15_30_9,MACDh_15_30_9,MACDs_15_30_9,EMA_10,EMA_50,EMA_100
2022-07-20 11:25:00,1.02056,1.02064,1.01971,1.02,800,1.01993,1.02008,-0.0001500000000000945,-0.0009433291984242143,-6.0827524981954236e-05,-0.00088250167344226,1.020562259914432,1.0225555062220109,1.023224939172786
2022-07-20 11:30:00,1.02003,1.02024,1.01951,1.01967,485,1.01959,1.01975,-0.00015999999999993797,-0.0009593589704290917,-6.148583758946525e-05,-0.0008978731328396264,1.0204000308390806,1.0224423491152654,1.023154544337681
2022-07-20 11:35:00,1.01966,1.01966,1.01871,1.01882,495,1.01872,1.01891,-0.00018999999999991246,-0.0010161546388811615,-9.462520483322794e-05,-0.0009215294340479336,1.0201127525047022,1.0223002962087846,1.023068711776539
2022-07-20 11:40:00,1.0188,1.01908,1.01844,1.01874,707,1.01867,1.01881,-0.000140000000000029,-0.0010592885558893261,-0.00011020729747311393,-0.0009490812584162122,1.019863161140211,1.0221606767496165,1.0229829947116569
2022-07-20 11:45:00,1.01874,1.01928,1.01836,1.0184,667,1.01831,1.01849,-0.00017999999999984695,-0.0011066176205702938,-0.00012602908972326522,-0.0009805885308470286,1.0195971318419907,1.0220131992300239,1.0228922423411289
2022-07-20 11:50:00,1.01848,1.01886,1.01808,1.01845,775,1.01837,1.01853,-0.00015999999999993797,-0.0011334102209294983,-0.00012225735206597573,-0.0010111528688635226,1.0193885624161743,1.0218734659268858,1.0228042771462549
2022-07-20 11:55:00,1.01846,1.01923,1.01836,1.01908,861,1.019,1.01916,-0.00016000000000016001,-0.0011080960170224419,-7.755451852713537e-05,-0.0010305414984953065,1.019332460158688,1.0217639182434786,1.0227305290839528
2022-07-20 12:00:00,1.01904,1.01982,1.01883,1.01961,859,1.01953,1.01969,-0.00015999999999993797,-0.0010463824064290694,-1.2672726347010346e-05,-0.001033709680082059,1.0193829219480173,1.0216794508613813,1.022668736428825
2022-07-20 12:05:00,1.0196,1.02024,1.01936,1.02016,606,1.02008,1.02024,-0.00015999999999993797,-0.0009541621331898842,6.363803751373992e-05,-0.001017800170703624,1.0195242088665595,1.0216198645530918,1.0226190584797392
2022-07-20 12:10:00,1.02018,1.02018,1.0193,1.01986,468,1.01978,1.01995,-0.00017000000000000348,-0.0008891256826497607,0.00010293959044309093,-0.0009920652730928516,1.0195852617999122,1.0215508502568922,1.0225644236583582
2022-07-20 12:15:00,1.01987,1.02,1.01934,1.01943,553,1.01935,1.01951,-0.00015999999999993797,-0.0008547278970654215,0.00010986990082194413,-0.0009645977978873656,1.0195570323817462,1.0214676796585827,1.0225023558631432
2022-07-20 12:20:00,1.01938,1.01982,1.01794,1.01836,1264,1.01828,1.01844,-0.00015999999999993797,-0.0008843964201794563,6.416110216632756e-05,-0.0009485575223457839,1.0193393901305197,1.02134580986805,1.022420329014368
2022-07-20 12:25:00,1.0184,1.0195,1.01822,1.01919,815,1.01911,1.01927,-0.00015999999999993797,-0.0008513476998237568,7.776785801762165e-05,-0.0009291155578413784,1.019312228288607,1.021261268304597,1.0223563621031926
2022-07-20 12:30:00,1.01916,1.01982,1.019,1.01936,867,1.01928,1.01943,-0.0001500000000000945,-0.0008071477577595854,9.757424006543456e-05,-0.0009047219978250199,1.0193209140543147,1.0211867087632402,1.022297028200159
2022-07-20 12:35:00,1.01937,1.01997,1.01936,1.01974,624,1.01967,1.01982,-0.00014999999999987246,-0.0007414748393947956,0.00013059772674417947,-0.0008720725661389751,1.0193971114989848,1.0211299750862506,1.0222463939783737
2022-07-20 12:40:00,1.01975,1.01978,1.01876,1.01922,831,1.01914,1.0193,-0.00016000000000016001,-0.0007131903550929852,0.00012710576883679194,-0.0008402961239297772,1.0193649094082602,1.021055074102476,1.0221864653847426
2022-07-20 12:45:00,1.01922,1.01956,1.01908,1.01936,590,1.01928,1.01944,-0.00015999999999993797,-0.0006758188590305636,0.0001315818119193709,-0.0008074006709499345,1.0193640167885765,1.0209886006082611,1.0221304957731636
2022-07-20 12:50:00,1.01936,1.0221,1.01932,1.0208,1903,1.02071,1.02088,-0.00017000000000000348,-0.0005526815549228292,0.00020377529282168422,-0.0007564568477445134,1.0196251046451987,1.0209812045059765,1.0221041493222098
2022-07-20 12:55:00,1.02078,1.02123,1.02052,1.0211,813,1.02102,1.02119,-0.00017000000000000348,-0.00042928544264975166,0.0002617371240758095,-0.0006910225667255611,1.0198932674369807,1.020985863152801,1.0220842651772155
2022-07-20 13:00:00,1.02108,1.0217,1.02088,1.02124,859,1.02117,1.0213,-0.00013000000000018552,-0.0003163500326628377,0.0002997380272501787,-0.0006160880599130164,1.0201381279029842,1.0209958293036716,1.0220675470548946
2022-07-20 13:05:00,1.02122,1.02243,1.02121,1.0222,656,1.02212,1.02227,-0.0001500000000000945,-0.0001632912089022387,0.00036223748080862215,-0.0005255286897108608,1.0205130137388052,1.0210430516839197,1.0220701698854906
2022-07-20 13:10:00,1.0222,1.02296,1.022,1.02264,770,1.02255,1.02272,-0.00017000000000000348,-1.0075387768315736e-05,0.0004123626415540361,-0.00042243802932235186,1.0208997385135679,1.0211056771080798,1.0220814536501344
2022-07-20 13:15:00,1.02264,1.0234,1.02246,1.02294,798,1.02286,1.02301,-0.00014999999999987246,0.00013356558991617362,0.0004448028953908204,-0.0003112373054746468,1.0212706951474646,1.0211776113391355,1.0220984545679535
2022-07-20 13:20:00,1.02296,1.02363,1.02294,1.02308,814,1.02301,1.02316,-0.0001500000000000945,0.0002585332806019913,0.0004558164688613105,-0.00019728318825931916,1.0215996596661074,1.0212522148160321,1.0221178911111621
2022-07-20 13:25:00,1.0231,1.02348,1.02242,1.02318,781,1.0231,1.02325,-0.0001500000000000945,0.0003647888235374097,0.0004496576094373831,-8.48687858999734e-05,1.0218869942722697,1.0213278142350113,1.022138922970347
2022-07-20 13:30:00,1.02314,1.02352,1.02246,1.02262,902,1.02254,1.02269,-0.0001500000000000945,0.00041495131373436855,0.00039985607970747356,1.5095234026894994e-05,1.0220202680409478,1.0213784881865795,1.0221484492481618
2022-07-20 13:35:00,1.02264,1.02379,1.02257,1.02332,810,1.02325,1.0234,-0.0001500000000000945,0.0004950040672928591,0.00038392706661277123,0.00011107700068008782,1.0222565829425936,1.0214546259047528,1.0221716482729506
2022-07-20 13:40:00,1.02332,1.02335,1.02222,1.02254,705,1.02247,1.02262,-0.0001500000000000945,0.0005093617319613664,0.00031862778502502284,0.00019073394693634352,1.0223081133166674,1.0214971895947624,1.0221789423665555
2022-07-20 13:45:00,1.02258,1.02266,1.02194,1.02228,702,1.0222,1.02236,-0.00015999999999993797,0.0005012806128636971,0.00024843733274188283,0.00025284328012181425,1.022303001804546,1.0215278880420267,1.0221809435078117
2022-07-20 13:50:00,1.02228,1.02262,1.02174,1.0222,850,1.02213,1.02228,-0.0001500000000000945,0.0004857845305954456,0.00018635300037890502,0.00029943153021654055,1.0222842742037195,1.0215542453737119,1.0221813208640926
2022-07-20 13:55:00,1.02228,1.02266,1.02154,1.02158,842,1.02151,1.02164,-0.00013000000000018552,0.0004316826202659385,0.00010580087203951836,0.00032588174822642015,1.0221562243484976,1.0215552553590566,1.0221694135202493
2022-07-20 14:00:00,1.02155,1.0221,1.02153,1.02184,891,1.02176,1.02191,-0.0001500000000000945,0.0003996420838248138,5.900826847871494e-05,0.00034063381534609887,1.022098729012407,1.0215664218155642,1.0221628904802442
2022-07-20 14:05:00,1.0218,1.02203,1.02135,1.02196,732,1.02189,1.02203,-0.000140000000000029,0.00037745049888449067,2.9453346830713377e-05,0.0003479971520537773,1.0220735055556056,1.0215818562541696,1.022158872846972
2022-07-20 14:10:00,1.02198,1.02208,1.0216,1.02188,632,1.02181,1.02194,-0.00012999999999996348,0.00035140294751090373,2.724636365701084e-06,0.00034867831114520265,1.0220383227273135,1.021593548165771,1.0221533506123783
2022-07-20 14:15:00,1.0219,1.02207,1.02138,1.0217,559,1.02162,1.02177,-0.0001500000000000945,0.0003163607748342123,-2.5854029048792302e-05,0.0003422148038830046,1.0219768095041657,1.0215977227475055,1.0221443733725293
2022-07-20 14:20:00,1.02172,1.02209,1.02144,1.02182,703,1.02176,1.02189,-0.00012999999999996348,0.0002923838288539926,-3.986478002320962e-05,0.00033224860887720223,1.0219482986852264,1.0216064395025053,1.0221379501374297
2022-07-20 14:25:00,1.02184,1.0226,1.02175,1.02188,798,1.0218,1.02195,-0.00014999999999987246,0.0002740286365487954,-4.6575977862725506e-05,0.0003206046144115209,1.021935880742458,1.0216171673651522,1.0221328422139162
2022-07-20 14:30:00,1.02184,1.02227,1.02136,1.02192,766,1.02185,1.02198,-0.00013000000000018552,0.00025921346997215267,-4.911291555149456e-05,0.00030832638552364723,1.021932993334738,1.0216290431547541,1.022128627516611
2022-07-20 14:35:00,1.02194,1.02236,1.02153,1.02172,726,1.02164,1.02179,-0.00014999999999987246,0.00023289933386316797,-6.034164132838341e-05,0.0002932409751915514,1.0218942672738764,1.0216326100898618,1.0221205358826186
2022-07-20 14:40:00,1.02174,1.02174,1.02046,1.02084,806,1.02078,1.02091,-0.00012999999999996348,0.0001562559133072572,-0.00010958804950743535,0.00026584396281469254,1.02170258231499,1.0216015273412398,1.022095178736428
2022-07-20 14:45:00,1.02084,1.02132,1.02065,1.02089,503,1.02082,1.02096,-0.000140000000000029,9.52836302450244e-05,-0.00013644826605573452,0.00023173189630075892,1.0215548400759007,1.02157362430825,1.022071313810954
2022-07-20 14:50:00,1.02091,1.02202,1.02042,1.02172,910,1.02165,1.0218,-0.0001500000000000945,9.480806281692011e-05,-0.00010953906678707107,0.00020434712960399118,1.0215848691530096,1.021579364531456,1.0220643571018262
2022-07-20 14:55:00,1.02174,1.02184,1.02104,1.02124,1042,1.02117,1.02131,-0.000140000000000029,6.462194864953474e-05,-0.00011178014476356517,0.0001764020934130999,1.0215221656706441,1.0215660561184576,1.0220480331988198
2022-07-20 15:00:00,1.02124,1.02152,1.02066,1.02075,1005,1.02069,1.02081,-0.00011999999999989797,9.754912063897336e-06,-0.00013331774507936204,0.00014307265714325938,1.021381771912345,1.0215340539177338,1.0220223295711204
2022-07-20 15:05:00,1.02075,1.02105,1.02024,1.0207,889,1.02064,1.02076,-0.00011999999999989797,-3.825927443212862e-05,-0.00014506554526031042,0.00010680627082818179,1.0212578133828276,1.0215013459209599,1.021996144827138
2022-07-20 15:10:00,1.02072,1.02077,1.02032,1.02045,653,1.02038,1.02052,-0.000140000000000029,-9.23736345526116e-05,-0.00015934392430463473,6.697028975202312e-05,1.0211109382223136,1.0214601166691575,1.0219655280978877
2022-07-20 15:15:00,1.02042,1.02056,1.0199,1.01996,566,1.0199,1.02003,-0.00012999999999996348,-0.0001655610048563183,-0.00018602503568667313,2.0464030830354836e-05,1.0209016767273473,1.0214012885644848,1.0219258146702066
2022-07-20 15:20:00,1.01998,1.02046,1.01992,1.02041,499,1.02034,1.02048,-0.000140000000000029,-0.00019691549744482728,-0.0001739036226201457,-2.301187482468159e-05,1.0208122809587388,1.0213624145031324,1.0218957985381234
2022-07-20 15:25:00,1.02039,1.02041,1.0198,1.01986,425,1.01979,1.01993,-0.000140000000000029,-0.00025425876760842847,-0.0001849975142269975,-6.926125338143098e-05,1.0206391389662408,1.0213034962873233,1.0218554856957842
2022-07-20 15:30:00,1.01986,1.02046,1.01974,1.02013,542,1.02006,1.0202,-0.000140000000000029,-0.0002828158898180444,-0.00017084370914929073,-0.00011197218066875367,1.020546568245106,1.0212574768250753,1.0218213176622042
2022-07-20 15:35:00,1.02012,1.02021,1.01964,1.01984,406,1.01978,1.01991,-0.00013000000000018552,-0.00032145082541856773,-0.00016758291579985123,-0.0001538679096187165,1.0204181012914504,1.0212018894986017,1.0217820836490912
2022-07-20 15:40:00,1.01984,1.02028,1.01956,1.02026,272,1.02019,1.02034,-0.0001500000000000945,-0.0003250798184675219,-0.00013696952707904428,-0.0001881102913884776,1.0203893556020958,1.0211649526555193,1.0217519433788123
2022-07-20 15:45:00,1.02023,1.02065,1.02018,1.02058,344,1.0205,1.02065,-0.0001500000000000945,-0.0003060738747253655,-9.437086666951033e-05,-0.00021170300805585518,1.0204240182198965,1.021142013335695,1.0217287365792318
2022-07-20 15:50:00,1.0206,1.02098,1.02044,1.02086,471,1.02079,1.02094,-0.00014999999999987246,-0.0002711127685595116,-4.752780840292512e-05,-0.0002235849601565865,1.0205032876344606,1.021130953989197,1.0217115338746925
2022-07-20 15:55:00,1.02084,1.02173,1.02078,1.0215,434,1.02143,1.02157,-0.000140000000000029,-0.00020159934078223252,1.758849549948318e-05,-0.0002191878362817157,1.0206845080645586,1.0211454263817776,1.0217073450850944
2022-07-20 16:00:00,1.02149,1.02176,1.02126,1.02131,334,1.02123,1.02139,-0.00015999999999993797,-0.0001545653709422723,5.169797227155473e-05,-0.00020626334321382703,1.0207982338710024,1.021151880249159,1.0216994768655876
2022-07-20 16:05:00,1.02128,1.02152,1.02126,1.02149,247,1.02142,1.02156,-0.000140000000000029,-0.00010393219908966245,8.186491529933168e-05,-0.00018579711438899412,1.02092400953082,1.0211651398472312,1.0216953288088433
2022-07-20 16:10:00,1.02148,1.02162,1.0212,1.0212,211,1.02113,1.02127,-0.00013999999999980695,-7.918865762102101e-05,8.528676541437851e-05,-0.00016447542303539952,1.0209741896161255,1.0211665069120457,1.021685520317579
2022-07-20 16:15:00,1.02122,1.02162,1.02105,1.02118,249,1.0211,1.02125,-0.0001500000000000945,-5.950593087344913e-05,8.39755937295603e-05,-0.00014348152460300943,1.0210116096859208,1.0211670360527498,1.0216755100142605
2022-07-20 16:20:00,1.02124,1.02163,1.02121,1.02135,287,1.02128,1.02142,-0.000140000000000029,-3.263252203700162e-05,8.867920205280626e-05,-0.00012131172408980788,1.0210731351975715,1.0211742111095048,1.0216690642714037
2022-07-20 16:25:00,1.02136,1.02156,1.02102,1.02104,307,1.02097,1.0211,-0.00012999999999996348,-2.9122171077533565e-05,7.375164240981945e-05,-0.00010287381348735302,1.0210671106161948,1.0211689479287398,1.0216566075531581
2022-07-20 16:30:00,1.02102,1.02116,1.02075,1.0208,315,1.02074,1.02087,-0.00012999999999996348,-4.053005177562241e-05,4.987500936938449e-05,-9.04050611450069e-05,1.0210185450496139,1.0211544793825147,1.021639645027353
2022-07-20 16:35:00,1.02076,1.02098,1.0198,1.01988,599,1.01981,1.01996,-0.00014999999999987246,-0.00010518626015532107,-1.1824959208251321e-05,-9.336130094706974e-05,1.020811536858775,1.0211044997988867,1.0216048005713658
2022-07-20 16:40:00,1.01984,1.02002,1.01912,1.01944,616,1.01937,1.01951,-0.00013999999999980695,-0.00018387512217454827,-7.241105698198281e-05,-0.00011146406519256546,1.0205621665208158,1.0210392252969696,1.021561933233319
2022-07-20 16:45:00,1.01948,1.01956,1.0184,1.01853,634,1.01845,1.01861,-0.00015999999999993797,-0.00030184322195503377,-0.00015230332540997464,-0.00014953989654505913,1.0201926816988491,1.0209408243049316,1.0215018949514711
2022-07-20 16:50:00,1.01852,1.0194,1.01832,1.01908,535,1.01901,1.01915,-0.000140000000000029,-0.00036270547119499064,-0.0001705324597199452,-0.00019217301147504543,1.0199903759354219,1.0208678508027775,1.0214539366356004
2022-07-20 16:55:00,1.01908,1.01937,1.01878,1.01907,404,1.019,1.01914,-0.000140000000000029,-0.00041020396173263585,-0.0001744247602060723,-0.00023577920152656354,1.019823034856254,1.0207973468497273,1.0214067299695488
2022-07-20 17:00:00,1.01905,1.01932,1.01757,1.018,1085,1.01791,1.01808,-0.00017000000000000348,-0.0005104934200215183,-0.0002197713747959638,-0.0002907220452255545,1.0194915739732988,1.0206876469732675,1.0213392699701518
2022-07-20 17:05:00,1.018,1.01819,1.01712,1.01738,743,1.01731,1.01746,-0.0001500000000000945,-0.0006259683119274051,-0.00026819701336148045,-0.00035777129856592464,1.0191076514326989,1.0205579353272571,1.021260868584604
2022-07-20 17:10:00,1.0174,1.01803,1.01678,1.01783,807,1.01775,1.01791,-0.00016000000000016001,-0.0006882242249639514,-0.0002643623411184214,-0.00042386188384553,1.0188753511722082,1.0204509574712863,1.0211929305928298
2022-07-20 17:15:00,1.01774,1.0178,1.01702,1.01702,573,1.01695,1.0171,-0.00014999999999987246,-0.0007826254422882428,-0.00028701084675417023,-0.0004956145955340726,1.018538014595443,1.0203164101194713,1.021110298303863
2022-07-20 17:20:00,1.01702,1.01756,1.01692,1.01715,350,1.01707,1.01723,-0.00016000000000016001,-0.000845723007740995,-0.00028008672976553785,-0.0005656362779754571,1.0182856483053624,1.0201922371736096,1.0210318765552715
2022-07-20 17:25:00,1.01717,1.01721,1.01672,1.01678,411,1.01671,1.01686,-0.0001500000000000945,-0.0009129301035935011,-0.00027783506049443513,-0.000635095043099066,1.0180118940680238,1.0200584239511152,1.0209476809799196
2022-07-20 17:30:00,1.01676,1.01721,1.01652,1.017,492,1.01693,1.01708,-0.0001500000000000945,-0.0009472735723470294,-0.0002497428233983707,-0.0006975307489486586,1.017827913328383,1.0199384857569538,1.0208695090793272
2022-07-20 17:35:00,1.01695,1.01698,1.016,1.01611,438,1.01604,1.01618,-0.000140000000000029,-0.0010215767054611025,-0.000259236765209955,-0.0007623399402511475,1.017515565450495,1.0197883490606028,1.020775261374786
2022-07-20 17:40:00,1.0161,1.01656,1.01602,1.0162,405,1.01613,1.01628,-0.0001500000000000945,-0.0010687153450223974,-0.00024510032381699985,-0.0008236150212053976,1.0172763717322233,1.0196476294895989,1.0206846621396417
2022-07-20 17:45:00,1.01622,1.01652,1.01618,1.01632,429,1.01625,1.01639,-0.00013999999999980695,-0.0010914238657517839,-0.00021424707563710897,-0.0008771767901146749,1.017102485962728,1.019517134215497,1.0205982331863814
2022-07-20 17:50:00,1.01632,1.01643,1.0158,1.01592,520,1.01583,1.016,-0.00017000000000000348,-0.0011254036317862592,-0.00019858147333726736,-0.0009268221584489919,1.0168874885149592,1.0193760701286148,1.020505594905463
2022-07-20 17:55:00,1.0159,1.01595,1.01554,1.01578,488,1.0157,1.01586,-0.00015999999999993797,-0.0011526096206633252,-0.00018062996977146655,-0.0009719796508918586,1.0166861269667848,1.01923504777063,1.0204120187687213
2022-07-20 18:00:00,1.01576,1.01632,1.01573,1.01606,511,1.01599,1.01612,-0.00012999999999996348,-0.001148648316230405,-0.00014133493227083726,-0.0010073133839595678,1.0165722857000967,1.0191105360933506,1.0203258401792417
2022-07-20 18:05:00,1.01606,1.01622,1.01601,1.01616,314,1.01607,1.01624,-0.00017000000000000348,-0.001130094116906566,-9.822458635759838e-05,-0.0010318695305489675,1.0164973246637155,1.0189948287955721,1.0202433482945041
2022-07-20 18:10:00,1.01618,1.0168,1.01613,1.01656,523,1.01648,1.01664,-0.00015999999999993797,-0.0010815993963557702,-3.978389264544199e-05,-0.0010418155037103282,1.0165087201794034,1.018899345313393,1.020170410704514
2022-07-20 18:15:00,1.01656,1.0169,1.0164,1.01684,432,1.01676,1.01691,-0.00014999999999987246,-0.0010162460614184798,2.0455553833478813e-05,-0.0010367016152519587,1.0165689528740574,1.018818586673652,1.0201044619776918
2022-07-20 18:20:00,1.01687,1.01691,1.01647,1.0165,410,1.01642,1.01658,-0.00015999999999993797,-0.0009751201778895879,4.926514988989666e-05,-0.0010243853277794846,1.016556415987865,1.0187276617060579,1.020033086492985
2022-07-20 18:25:00,1.01651,1.01709,1.01634,1.01702,445,1.01694,1.01709,-0.0001500000000000945,-0.0009021411669536405,9.779532866067541e-05,-0.000999936495614316,1.0166407039900713,1.01866069458033,1.019973421413916
2022-07-20 18:30:00,1.01701,1.01764,1.01686,1.01744,367,1.01736,1.01751,-0.00014999999999987246,-0.0008097257574619654,0.00015216859052188047,-0.0009618943479838459,1.016786030537331,1.0186128242046308,1.0199232546532444
2022-07-20 18:35:00,1.01744,1.01764,1.0172,1.01735,372,1.01728,1.01742,-0.000140000000000029,-0.0007329927750359122,0.00018312125835834693,-0.0009161140333942591,1.0168885704396344,1.018563301686802,1.0198722991155564
2022-07-20 18:40:00,1.01734,1.01748,1.01712,1.01736,400,1.01729,1.01744,-0.00014999999999987246,-0.0006636670452673243,0.00020195759050154784,-0.0008656246357688722,1.0169742849051553,1.0185161133853589,1.0198225506182186
2022-07-20 18:45:00,1.01734,1.01766,1.01732,1.01754,242,1.01747,1.01762,-0.00014999999999987246,-0.0005906813306160164,0.00021995464412228466,-0.000810635974738301,1.017077142195127,1.0184778344290704,1.0197773515960757
2022-07-20 18:50:00,1.01753,1.01756,1.0173,1.01738,318,1.01733,1.01744,-0.00010999999999983245,-0.0005358528518439876,0.00021982649831545076,-0.0007556793501594383,1.0171322072505584,1.0184347820985187,1.0197298792872425
2022-07-20 18:55:00,1.01739,1.01776,1.01737,1.01774,388,1.01766,1.01782,-0.00015999999999993797,-0.00046487750146329,0.00023264147895691873,-0.0006975189804202087,1.0172427150231842,1.018407535741714,1.019690475737
2022-07-20 19:00:00,1.01774,1.0182,1.01772,1.0182,401,1.01812,1.01827,-0.0001500000000000945,-0.0003752091501318944,0.0002578478642306515,-0.0006330570143625459,1.0174167668371508,1.0183993970851761,1.0196609613659704
2022-07-20 19:05:00,1.0182,1.01841,1.01808,1.01815,303,1.01807,1.01823,-0.00015999999999993797,-0.0003018095790814357,0.00026499794822488825,-0.0005668075273063239,1.0175500819576688,1.018389616807326,1.0196310413389216
2022-07-20 19:10:00,1.01814,1.01814,1.01774,1.01777,217,1.0177,1.01784,-0.000140000000000029,-0.0002622784013337487,0.00024362330077806022,-0.0005059017021118089,1.0175900670562743,1.0183653181089996,1.0195941890351805
2022-07-20 19:15:00,1.01778,1.01798,1.01772,1.0179,188,1.01782,1.01797,-0.0001500000000000945,-0.00021994216792453614,0.00022876762734981825,-0.0004487097952743544,1.017646418500588,1.0183470703400193,1.0195606407374542
2022-07-20 19:20:00,1.01788,1.01796,1.01772,1.01786,222,1.01778,1.01793,-0.0001500000000000945,-0.00018593354002982565,0.00021022100419562303,-0.0003961545442254487,1.017685251500481,1.0183279695423715,1.0195269646832472
2022-07-20 19:25:00,1.01784,1.01798,1.01784,1.01794,235,1.01787,1.01802,-0.00014999999999987246,-0.00015175765880948155,0.00019551750833277375,-0.0003472751671422553,1.0177315694094844,1.0183127550505138,1.0194955396400145
2022-07-20 19:30:00,1.01792,1.01798,1.01775,1.01795,294,1.01787,1.01803,-0.00015999999999993797,-0.00012195435556194845,0.0001802566492642455,-0.00030221100482619395,1.0177712840623054,1.0182985293622584,1.0194649348946676
2022-07-20 19:35:00,1.01794,1.0181,1.01784,1.01794,173,1.01785,1.01802,-0.00017000000000000348,-9.718024560090299e-05,0.00016402460738023278,-0.00026120485298113577,1.0178019596873407,1.018284469387268,1.01943473816408
2022-07-20 19:40:00,1.01794,1.01805,1.01784,1.01794,146,1.01786,1.01801,-0.0001500000000000945,-7.611772619231516e-05,0.0001480697014310565,-0.00022418742762337165,1.0178270579260058,1.0182709607838456,1.0194051393885537
2022-07-20 19:45:00,1.01793,1.01798,1.01778,1.01778,210,1.01771,1.01786,-0.0001500000000000945,-6.794060162640392e-05,0.00012499746079757418,-0.0001929380624239781,1.0178185019394592,1.0182517074197732,1.0193729584105624
2022-07-20 19:50:00,1.0178,1.01796,1.01776,1.01783,188,1.01776,1.0179,-0.000140000000000029,-5.76751278762444e-05,0.00010821034763818698,-0.00016588547551443138,1.0178205924959212,1.0182351698738998,1.01934240477867
2022-07-20 19:55:00,1.01782,1.01786,1.01741,1.01776,269,1.01769,1.01783,-0.000140000000000029,-5.3041089863814506e-05,9.02755085204935e-05,-0.000143316598384308,1.0178095756784808,1.0182165357611979,1.0193110700305776
2022-07-20 20:00:00,1.01776,1.01787,1.01762,1.01778,152,1.0177,1.01787,-0.00017000000000000348,-4.761047737877888e-05,7.65648968044233e-05,-0.0001241753741832022,1.0178041982823933,1.0181994167117392,1.0192807518121503
2022-07-20 20:05:00,1.01778,1.01783,1.01776,1.01776,42,1.01767,1.01784,-0.00017000000000000348,-4.3990980244767997e-05,6.414751515074736e-05,-0.00010813849539551535,1.0177961622310492,1.018182184683828,1.01925063791488
2022-07-20 20:10:00,1.01777,1.01778,1.01761,1.01761,67,1.01753,1.01769,-0.00015999999999993797,-4.9746061379307704e-05,4.671394721296613e-05,-9.646000859227383e-05,1.0177623145526766,1.018159746068776,1.0192181500353774
2022-07-20 20:15:00,1.01758,1.01765,1.01752,1.01758,144,1.01749,1.01766,-0.00017000000000000348,-5.5870211974173856e-05,3.247183729447999e-05,-8.834204926865384e-05,1.01772916645219,1.018137010928824,1.0191857114208154
2022-07-20 20:20:00,1.01757,1.01762,1.01754,1.01756,94,1.01749,1.01764,-0.0001500000000000945,-6.164223675964031e-05,2.1359850007210827e-05,-8.300208676685114e-05,1.017698408915428,1.0181143830492623,1.0191535191154526
2022-07-20 20:25:00,1.01758,1.01774,1.01752,1.01766,95,1.01757,1.01775,-0.00017999999999984695,-5.9821416428906815e-05,1.8544536270355465e-05,-7.836595269926228e-05,1.0176914254762592,1.018096564106154,1.019123944479503
2022-07-20 20:30:00,1.01766,1.01802,1.01758,1.01758,103,1.01749,1.01766,-0.00017000000000000348,-6.268726578362305e-05,1.2542949532511391e-05,-7.523021531613444e-05,1.0176711662987574,1.0180763066902263,1.0190933713214931
2022-07-20 20:35:00,1.01758,1.0176,1.01741,1.0175,122,1.01743,1.01758,-0.00014999999999987246,-6.936626936204782e-05,4.691156763269303e-06,-7.405742612531712e-05,1.0176400451535288,1.0180537064278645,1.0190618194141368
2022-07-20 20:40:00,1.01754,1.01779,1.01754,1.01779,98,1.01771,1.01787,-0.00016000000000016001,-5.6733628989835694e-05,1.3859037708385152e-05,-7.059266669822085e-05,1.0176673096710689,1.0180433649993208,1.0190366348712825
2022-07-20 20:45:00,1.01778,1.018,1.01777,1.0179,249,1.01782,1.01799,-0.00017000000000000348,-3.928244651607571e-05,2.5048176145716118e-05,-6.433062266179183e-05,1.0177096170036017,1.0180377428424847,1.019014127250069
2022-07-20 20:50:00,1.01791,1.01798,1.0179,1.01798,240,1.0179,1.01805,-0.00014999999999987246,-1.984230564811007e-05,3.5590653610945406e-05,-5.5432959259055476e-05,1.0177587775484014,1.0180354784172894,1.018993649482741
2022-07-20 20:55:00,1.01797,1.01816,1.01797,1.0181,177,1.018,1.01821,-0.00021000000000004349,3.4884734143592055e-06,4.713714613873175e-05,-4.3648672724372545e-05,1.0178208179941466,1.0180380086754348,1.0189759534533798
2022-07-20 21:00:00,1.01784,1.01792,1.01784,1.01792,8,1.01749,1.01835,-0.0008600000000000829,1.16706153612256e-05,4.425543046847852e-05,-3.258481510725292e-05,1.0178388510861198,1.0180333808842412,1.018955043484006
2022-07-20 21:05:00,1.01792,1.01793,1.01774,1.01793,45,1.01764,1.01822,-0.0005799999999998029,1.8878815298606355e-05,4.117090432468742e-05,-2.2292089026081065e-05,1.0178554236159163,1.018029326731918,1.0189347455932336
2022-07-20 21:10:00,1.01794,1.01794,1.01775,1.0179,40,1.01764,1.01817,-0.0005299999999999194,2.281231109169113e-05,3.6083520094217754e-05,-1.3271209002526627e-05,1.0178635284130224,1.0180242550953722,1.0189142555814863
2022-07-20 21:15:00,1.0179,1.018,1.0179,1.018,21,1.01782,1.01819,-0.00036999999999998145,3.18964845751335e-05,3.61341548621281e-05,-4.2376702869946014e-06,1.0178883414288364,1.0180233039151616,1.0188961515105657
2022-07-20 21:20:00,1.01801,1.01809,1.01801,1.01806,16,1.01785,1.01828,-0.0004300000000001525,4.270412267159962e-05,3.755343436687538e-05,5.150688304724243e-06,1.0179195520781388,1.0180247429773122,1.018879594054911
